"taxon"	"run"	"eee_run"	"count_type"	"cutoff_type"	"cutoff"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"duplicate_bin_records"	"remaining_dups"	"remaining_dup_records"	"false_pos"	"false_neg"	"finbol_clusters"	"removed_finbol_clusters"	"spp_in_known"	"found_spp_in_known"	"clusters_in_known"	"spurious"	"remaining_spurious"	"false_pos_finbol"	"false_neg_spurious"	"false_pos_comb"	"false_neg_comb"
"Poduromorpha"	139	4	"raw"	"max"	5	373	182	83	2	36	115	18	31	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	140	4	"raw"	"max"	6	373	182	83	2	36	115	18	31	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	141	4	"raw"	"max"	7	373	184	83	2	36	115	17	30	0.0240963855421687	0.472222222222222	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.472222222222222
"Poduromorpha"	142	4	"raw"	"max"	8	373	184	83	2	36	115	17	30	0.0240963855421687	0.472222222222222	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.472222222222222
"Poduromorpha"	143	4	"raw"	"max"	9	373	184	83	2	36	115	17	30	0.0240963855421687	0.472222222222222	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.472222222222222
"Poduromorpha"	144	4	"raw"	"max"	10	373	184	83	2	36	115	17	30	0.0240963855421687	0.472222222222222	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.472222222222222
"Poduromorpha"	145	5	"raw"	"max"	2	373	187	83	1	36	115	18	30	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	146	5	"raw"	"max"	3	373	187	83	1	36	115	18	30	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	147	5	"raw"	"max"	4	373	187	83	1	36	115	18	30	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	148	5	"raw"	"max"	5	373	188	83	2	36	115	18	30	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	149	5	"raw"	"max"	6	373	188	83	2	36	115	18	30	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	150	5	"raw"	"max"	7	373	190	83	2	36	115	17	29	0.0240963855421687	0.472222222222222	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.472222222222222
"Poduromorpha"	151	5	"raw"	"max"	8	373	190	83	2	36	115	17	29	0.0240963855421687	0.472222222222222	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.472222222222222
"Poduromorpha"	152	5	"raw"	"max"	9	373	190	83	2	36	115	17	29	0.0240963855421687	0.472222222222222	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.472222222222222
"Poduromorpha"	153	5	"raw"	"max"	10	373	190	83	2	36	115	17	29	0.0240963855421687	0.472222222222222	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.472222222222222
"Poduromorpha"	154	6	"raw"	"max"	2	373	181	83	1	36	115	18	31	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	155	6	"raw"	"max"	3	373	181	83	1	36	115	18	31	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	156	6	"raw"	"max"	4	373	181	83	1	36	115	18	31	0.0120481927710843	0.5	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.5
"Poduromorpha"	157	6	"raw"	"max"	5	373	182	83	2	36	115	18	31	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	158	6	"raw"	"max"	6	373	182	83	2	36	115	18	31	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	159	6	"raw"	"max"	7	373	184	83	2	36	115	17	30	0.0240963855421687	0.472222222222222	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.472222222222222
"Poduromorpha"	160	6	"raw"	"max"	8	373	184	83	2	36	115	17	30	0.0240963855421687	0.472222222222222	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.472222222222222
"Poduromorpha"	161	6	"raw"	"max"	9	373	184	83	2	36	115	17	30	0.0240963855421687	0.472222222222222	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.472222222222222
"Poduromorpha"	162	6	"raw"	"max"	10	373	184	83	2	36	115	17	30	0.0240963855421687	0.472222222222222	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.472222222222222
"Poduromorpha"	163	7	"raw"	"max"	2	373	198	83	3	36	115	16	23	0.036144578313253	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.444444444444444
"Poduromorpha"	164	7	"raw"	"max"	3	373	198	83	3	36	115	16	23	0.036144578313253	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.444444444444444
"Poduromorpha"	165	7	"raw"	"max"	4	373	198	83	3	36	115	16	23	0.036144578313253	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.444444444444444
"Poduromorpha"	166	7	"raw"	"max"	5	373	199	83	4	36	115	16	23	0.0481927710843374	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.444444444444444
"Poduromorpha"	167	7	"raw"	"max"	6	373	199	83	4	36	115	16	23	0.0481927710843374	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.444444444444444
"Poduromorpha"	168	7	"raw"	"max"	7	373	201	83	4	36	115	15	22	0.0481927710843374	0.416666666666667	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.416666666666667
"Poduromorpha"	169	7	"raw"	"max"	8	373	201	83	4	36	115	15	22	0.0481927710843374	0.416666666666667	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.416666666666667
"Poduromorpha"	170	7	"raw"	"max"	9	373	201	83	4	36	115	15	22	0.0481927710843374	0.416666666666667	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.416666666666667
"Poduromorpha"	171	7	"raw"	"max"	10	373	201	83	4	36	115	15	22	0.0481927710843374	0.416666666666667	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.416666666666667
"Poduromorpha"	172	8	"raw"	"max"	2	373	192	83	3	36	115	16	23	0.036144578313253	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.444444444444444
"Poduromorpha"	173	8	"raw"	"max"	3	373	192	83	3	36	115	16	23	0.036144578313253	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.444444444444444
"Poduromorpha"	174	8	"raw"	"max"	4	373	192	83	3	36	115	16	23	0.036144578313253	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.036144578313253	0.444444444444444
"Poduromorpha"	175	8	"raw"	"max"	5	373	193	83	4	36	115	16	23	0.0481927710843374	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.444444444444444
"Poduromorpha"	176	8	"raw"	"max"	6	373	193	83	4	36	115	16	23	0.0481927710843374	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.444444444444444
"Poduromorpha"	177	8	"raw"	"max"	7	373	195	83	4	36	115	15	22	0.0481927710843374	0.416666666666667	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.416666666666667
"Poduromorpha"	178	8	"raw"	"max"	8	373	195	83	4	36	115	15	22	0.0481927710843374	0.416666666666667	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.416666666666667
"Poduromorpha"	179	8	"raw"	"max"	9	373	195	83	4	36	115	15	22	0.0481927710843374	0.416666666666667	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.416666666666667
"Poduromorpha"	180	8	"raw"	"max"	10	373	195	83	4	36	115	15	22	0.0481927710843374	0.416666666666667	0	0	1	1	1	0	0	NA	NA	0.0481927710843374	0.416666666666667
"Poduromorpha"	181	9	"raw"	"max"	2	373	186	83	1	36	115	19	28	0.0120481927710843	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.527777777777778
"Poduromorpha"	182	9	"raw"	"max"	3	373	186	83	1	36	115	19	28	0.0120481927710843	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.527777777777778
"Poduromorpha"	183	9	"raw"	"max"	4	373	186	83	1	36	115	19	28	0.0120481927710843	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.527777777777778
"Poduromorpha"	184	9	"raw"	"max"	5	373	187	83	2	36	115	19	28	0.0240963855421687	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.527777777777778
"Poduromorpha"	185	9	"raw"	"max"	6	373	187	83	2	36	115	19	28	0.0240963855421687	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.527777777777778
"Poduromorpha"	186	9	"raw"	"max"	7	373	189	83	2	36	115	18	27	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	187	9	"raw"	"max"	8	373	189	83	2	36	115	18	27	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	188	9	"raw"	"max"	9	373	189	83	2	36	115	18	27	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	189	9	"raw"	"max"	10	373	189	83	2	36	115	18	27	0.0240963855421687	0.5	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.5
"Poduromorpha"	190	10	"raw"	"max"	2	373	180	83	1	36	115	20	29	0.0120481927710843	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.555555555555556
"Poduromorpha"	191	10	"raw"	"max"	3	373	180	83	1	36	115	20	29	0.0120481927710843	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.555555555555556
"Poduromorpha"	192	10	"raw"	"max"	4	373	180	83	1	36	115	20	29	0.0120481927710843	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.555555555555556
"Poduromorpha"	193	10	"raw"	"max"	5	373	181	83	2	36	115	20	29	0.0240963855421687	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.555555555555556
"Poduromorpha"	194	10	"raw"	"max"	6	373	181	83	2	36	115	20	29	0.0240963855421687	0.555555555555556	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.555555555555556
"Poduromorpha"	195	10	"raw"	"max"	7	373	183	83	2	36	115	19	28	0.0240963855421687	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.527777777777778
"Poduromorpha"	196	10	"raw"	"max"	8	373	183	83	2	36	115	19	28	0.0240963855421687	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.527777777777778
"Poduromorpha"	197	10	"raw"	"max"	9	373	183	83	2	36	115	19	28	0.0240963855421687	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.527777777777778
"Poduromorpha"	198	10	"raw"	"max"	10	373	183	83	2	36	115	19	28	0.0240963855421687	0.527777777777778	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.527777777777778
"Poduromorpha"	199	11	"raw"	"max"	2	373	195	83	1	36	115	16	24	0.0120481927710843	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.444444444444444
"Poduromorpha"	200	11	"raw"	"max"	3	373	195	83	1	36	115	16	24	0.0120481927710843	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.444444444444444
"Poduromorpha"	201	11	"raw"	"max"	4	373	195	83	1	36	115	16	24	0.0120481927710843	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.444444444444444
"Poduromorpha"	202	11	"raw"	"max"	5	373	196	83	2	36	115	16	24	0.0240963855421687	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.444444444444444
"Poduromorpha"	203	11	"raw"	"max"	6	373	196	83	2	36	115	16	24	0.0240963855421687	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.444444444444444
"Poduromorpha"	204	11	"raw"	"max"	7	373	198	83	2	36	115	15	23	0.0240963855421687	0.416666666666667	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.416666666666667
"Poduromorpha"	205	11	"raw"	"max"	8	373	198	83	2	36	115	15	23	0.0240963855421687	0.416666666666667	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.416666666666667
"Poduromorpha"	206	11	"raw"	"max"	9	373	198	83	2	36	115	15	23	0.0240963855421687	0.416666666666667	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.416666666666667
"Poduromorpha"	207	11	"raw"	"max"	10	373	198	83	2	36	115	15	23	0.0240963855421687	0.416666666666667	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.416666666666667
"Poduromorpha"	208	12	"raw"	"max"	2	373	189	83	1	36	115	16	24	0.0120481927710843	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.444444444444444
"Poduromorpha"	209	12	"raw"	"max"	3	373	189	83	1	36	115	16	24	0.0120481927710843	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.444444444444444
"Poduromorpha"	210	12	"raw"	"max"	4	373	189	83	1	36	115	16	24	0.0120481927710843	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0120481927710843	0.444444444444444
"Poduromorpha"	211	12	"raw"	"max"	5	373	190	83	2	36	115	16	24	0.0240963855421687	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.444444444444444
"Poduromorpha"	212	12	"raw"	"max"	6	373	190	83	2	36	115	16	24	0.0240963855421687	0.444444444444444	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.444444444444444
"Poduromorpha"	213	12	"raw"	"max"	7	373	192	83	2	36	115	15	23	0.0240963855421687	0.416666666666667	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.416666666666667
"Poduromorpha"	214	12	"raw"	"max"	8	373	192	83	2	36	115	15	23	0.0240963855421687	0.416666666666667	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.416666666666667
"Poduromorpha"	215	12	"raw"	"max"	9	373	192	83	2	36	115	15	23	0.0240963855421687	0.416666666666667	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.416666666666667
"Poduromorpha"	216	12	"raw"	"max"	10	373	192	83	2	36	115	15	23	0.0240963855421687	0.416666666666667	0	0	1	1	1	0	0	NA	NA	0.0240963855421687	0.416666666666667
"Megaloptera"	1	1	"calibrated"	"sum"	2	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	2	1	"calibrated"	"sum"	3	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	3	1	"calibrated"	"sum"	4	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	4	1	"calibrated"	"sum"	5	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	5	1	"calibrated"	"sum"	6	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	6	1	"calibrated"	"sum"	7	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	7	1	"calibrated"	"sum"	8	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	8	1	"calibrated"	"sum"	9	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	9	1	"calibrated"	"sum"	10	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	10	2	"calibrated"	"sum"	2	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	11	2	"calibrated"	"sum"	3	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	12	2	"calibrated"	"sum"	4	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	13	2	"calibrated"	"sum"	5	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	14	2	"calibrated"	"sum"	6	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	15	2	"calibrated"	"sum"	7	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	16	2	"calibrated"	"sum"	8	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	17	2	"calibrated"	"sum"	9	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	18	2	"calibrated"	"sum"	10	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	19	3	"calibrated"	"sum"	2	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	20	3	"calibrated"	"sum"	3	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	21	3	"calibrated"	"sum"	4	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	22	3	"calibrated"	"sum"	5	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	23	3	"calibrated"	"sum"	6	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	24	3	"calibrated"	"sum"	7	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	25	3	"calibrated"	"sum"	8	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	26	3	"calibrated"	"sum"	9	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	27	3	"calibrated"	"sum"	10	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	28	4	"calibrated"	"sum"	2	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	29	4	"calibrated"	"sum"	3	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	30	4	"calibrated"	"sum"	4	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	31	4	"calibrated"	"sum"	5	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	32	4	"calibrated"	"sum"	6	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	33	4	"calibrated"	"sum"	7	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	34	4	"calibrated"	"sum"	8	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	35	4	"calibrated"	"sum"	9	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	36	4	"calibrated"	"sum"	10	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	37	5	"calibrated"	"sum"	2	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	38	5	"calibrated"	"sum"	3	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	39	5	"calibrated"	"sum"	4	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	40	5	"calibrated"	"sum"	5	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	41	5	"calibrated"	"sum"	6	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	42	5	"calibrated"	"sum"	7	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	43	5	"calibrated"	"sum"	8	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	44	5	"calibrated"	"sum"	9	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	45	5	"calibrated"	"sum"	10	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	46	6	"calibrated"	"sum"	2	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	47	6	"calibrated"	"sum"	3	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	48	6	"calibrated"	"sum"	4	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	49	6	"calibrated"	"sum"	5	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	50	6	"calibrated"	"sum"	6	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	51	6	"calibrated"	"sum"	7	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	52	6	"calibrated"	"sum"	8	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	53	6	"calibrated"	"sum"	9	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	54	6	"calibrated"	"sum"	10	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	55	7	"calibrated"	"sum"	2	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	56	7	"calibrated"	"sum"	3	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	57	7	"calibrated"	"sum"	4	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	58	7	"calibrated"	"sum"	5	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	59	7	"calibrated"	"sum"	6	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	60	7	"calibrated"	"sum"	7	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	61	7	"calibrated"	"sum"	8	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	62	7	"calibrated"	"sum"	9	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	63	7	"calibrated"	"sum"	10	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	64	8	"calibrated"	"sum"	2	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	65	8	"calibrated"	"sum"	3	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	66	8	"calibrated"	"sum"	4	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	67	8	"calibrated"	"sum"	5	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	68	8	"calibrated"	"sum"	6	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	69	8	"calibrated"	"sum"	7	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	70	8	"calibrated"	"sum"	8	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	71	8	"calibrated"	"sum"	9	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	72	8	"calibrated"	"sum"	10	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	73	9	"calibrated"	"sum"	2	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	74	9	"calibrated"	"sum"	3	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	75	9	"calibrated"	"sum"	4	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	76	9	"calibrated"	"sum"	5	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	77	9	"calibrated"	"sum"	6	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	78	9	"calibrated"	"sum"	7	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	79	9	"calibrated"	"sum"	8	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	80	9	"calibrated"	"sum"	9	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	81	9	"calibrated"	"sum"	10	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	82	10	"calibrated"	"sum"	2	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	83	10	"calibrated"	"sum"	3	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	84	10	"calibrated"	"sum"	4	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	85	10	"calibrated"	"sum"	5	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	86	10	"calibrated"	"sum"	6	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	87	10	"calibrated"	"sum"	7	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	88	10	"calibrated"	"sum"	8	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	89	10	"calibrated"	"sum"	9	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	90	10	"calibrated"	"sum"	10	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
"Megaloptera"	91	11	"calibrated"	"sum"	2	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0
